source_record_id,listing_type,title,city,district,community,address,total_price,unit_price,monthly_rent,area,bedroom_count,living_room_count,layout,orientation,floor_description,floor_level,total_floors,decoration,surrounding_description,listing_date,data_source
SYN-SALE-002432,SALE,上海市长宁区2室1厅北向简装房,上海市,长宁区,滨江凯旋门,工业大道35号,581.25,60997.6,,95.29,2,1,2室1厅,NORTH,中楼层/共19层,MIDDLE,19,SIMPLE,靠近产业园，通勤方便,2025-03-05,SYNTHETIC_CSV_V1
SYN-SALE-002433,SALE,上海市长宁区3室2厅南向精装房,上海市,长宁区,财富海景花园,长安街71号,1052.07,121753.83,,86.41,3,2,3室2厅,SOUTH,,UNKNOWN,35,REFINED,公园环绕，环境优美,2026-05-27,SYNTHETIC_CSV_V1
SYN-SALE-002434,SALE,上海市宝山区2室2厅多面采光毛坯房,上海市,宝山区,同济城市阳光,滨河路8号,239.87,38521.1,,62.27,2,2,2室2厅,MULTIPLE,低楼层/共44层,LOW,44,ROUGH,靠近医院，生活便利,2024-07-15,SYNTHETIC_CSV_V1
SYN-SALE-002435,SALE,上海市徐汇区2室2厅多面采光未知装修房,上海市,徐汇区,尚海湾豪庭,建设路168号,444.88,82110.99,,54.18,2,2,2室2厅,MULTIPLE,中楼层/共33层,MIDDLE,33,UNKNOWN,小区绿化好，安静宜居,2024-06-05,SYNTHETIC_CSV_V1
SYN-SALE-002436,SALE,上海市浦东新区3室2厅东北向简装房,上海市,浦东新区,瑞虹新城,学府路137号,1155.58,130780.99,,88.36,3,2,3室2厅,NORTHEAST,中楼层/共17层,MIDDLE,17,SIMPLE,靠近产业园，通勤方便,2024-12-01,SYNTHETIC_CSV_V1
SYN-SALE-002437,SALE,上海市徐汇区2室2厅西向简装房,上海市,徐汇区,财富海景花园,朝阳街124号,602.35,70640.66,,85.27,2,2,2室2厅,WEST,高楼层/共43层,HIGH,43,SIMPLE,近地铁，周边有商场和学校,2026-07-16,SYNTHETIC_CSV_V1
SYN-SALE-002438,SALE,上海市嘉定区4室3厅东向精装房,上海市,嘉定区,上大阳光乾泽园,科技大道187号,1053.46,69161.2,,152.32,4,3,4室3厅,EAST,高楼层/共40层,HIGH,40,REFINED,临近商圈，购物便利,2025-03-23,SYNTHETIC_CSV_V1
SYN-SALE-002439,SALE,上海市浦东新区2室2厅东向精装房,上海市,浦东新区,大华锦绣华城,环城路156号,566.62,58198.61,,97.36,2,2,2室2厅,EAST,高楼层/共18层,HIGH,18,REFINED,靠近医院，生活便利,2025-09-17,SYNTHETIC_CSV_V1
SYN-SALE-002440,SALE,上海市黄浦区3室1厅南向其他装修房,上海市,黄浦区,滨江凯旋门,文化路136号,1116.33,90464.25,,123.40,3,1,3室1厅,SOUTH,中楼层/共24层,MIDDLE,24,OTHER,近地铁，周边有商场和学校,2025-05-28,SYNTHETIC_CSV_V1
SYN-SALE-002441,SALE,上海市徐汇区4室2厅南向简装房,上海市,徐汇区,东方曼哈顿,和平路51号,1308.63,65320.64,,200.34,4,2,4室2厅,SOUTH,中楼层/共37层,MIDDLE,37,SIMPLE,公交线路较多，生活配套完善,2024-12-09,SYNTHETIC_CSV_V1
SYN-SALE-002442,SALE,上海市普陀区3室2厅东南向精装房,上海市,普陀区,同济城市阳光,长安街197号,1293.69,86621.52,,149.35,3,2,3室2厅,SOUTHEAST,中楼层/共10层,MIDDLE,10,REFINED,小区绿化好，安静宜居,2024-11-15,SYNTHETIC_CSV_V1
SYN-SALE-002443,SALE,上海市闵行区2室2厅东向简装房,上海市,闵行区,静安豪景苑,人民路19号,340.11,55674.01,,61.09,2,2,2室2厅,EAST,低楼层/共12层,LOW,12,SIMPLE,社区环境安静，附近有公园,2024-01-02,SYNTHETIC_CSV_V1
SYN-SALE-002444,SALE,上海市黄浦区2室2厅东北向精装房,上海市,黄浦区,翠湖天地,,1024.32,103040.14,,99.41,2,2,2室2厅,NORTHEAST,中楼层/共26层,MIDDLE,26,REFINED,公园环绕，环境优美,2026-05-07,SYNTHETIC_CSV_V1
SYN-SALE-002445,SALE,上海市徐汇区3室2厅东南向毛坯房,上海市,徐汇区,滨江凯旋门,长安街124号,789.23,62246.98,,126.79,3,2,3室2厅,SOUTHEAST,中楼层/共30层,MIDDLE,30,ROUGH,近地铁，周边有商场和学校,2024-08-06,SYNTHETIC_CSV_V1
SYN-SALE-002446,SALE,上海市普陀区2室2厅东向精装房,上海市,普陀区,绿地海珀黄浦,新城路27号,659.48,99379.78,,66.36,2,2,2室2厅,EAST,中楼层/共29层,MIDDLE,29,REFINED,公交线路较多，生活配套完善,2025-11-15,SYNTHETIC_CSV_V1
SYN-SALE-002447,SALE,上海市徐汇区1室1厅多面采光精装房,上海市,徐汇区,绿地海珀黄浦,开发区大道179号,657.82,196893.83,,33.41,1,1,1室1厅,MULTIPLE,高楼层/共24层,HIGH,24,REFINED,公园环绕，环境优美,2026-02-04,SYNTHETIC_CSV_V1
SYN-SALE-002448,SALE,上海市长宁区3室2厅南向豪装房,上海市,长宁区,东方曼哈顿,滨河路13号,1622.93,140550.23,,115.47,3,2,3室2厅,SOUTH,高楼层/共20层,HIGH,20,LUXURY,靠近医院，生活便利,2025-12-24,SYNTHETIC_CSV_V1
SYN-SALE-002449,SALE,上海市静安区2室2厅多面采光精装房,上海市,静安区,金桥瑞仕花园,滨河路1号,513.96,85389.27,,60.19,2,2,2室2厅,MULTIPLE,低楼层/共26层,LOW,26,REFINED,周边教育资源丰富,2026-08-22,SYNTHETIC_CSV_V1
SYN-SALE-002450,SALE,上海市浦东新区3室2厅南向简装房,上海市,浦东新区,静安豪景苑,学府路189号,685.02,48620.63,,140.89,3,2,3室2厅,SOUTH,低楼层/共42层,LOW,42,SIMPLE,小区绿化好，安静宜居,2025-04-24,SYNTHETIC_CSV_V1
SYN-SALE-002451,SALE,上海市长宁区5室3厅西北向其他装修房,上海市,长宁区,大宁金茂府,和平路99号,2096.56,111727.1,,187.65,5,3,5室3厅,NORTHWEST,中楼层/共38层,MIDDLE,38,OTHER,临近商圈，购物便利,2025-06-15,SYNTHETIC_CSV_V1
SYN-SALE-002452,SALE,上海市嘉定区1室1厅多面采光精装房,上海市,嘉定区,大宁金茂府,中山路12号,290.59,79700.9,,36.46,1,1,1室1厅,MULTIPLE,高楼层/共7层,HIGH,7,REFINED,靠近产业园，通勤方便,2024-05-22,SYNTHETIC_CSV_V1
SYN-SALE-002453,SALE,上海市浦东新区1室1厅南向精装房,上海市,浦东新区,上海康城,开发区大道107号,896.84,149772.63,,59.88,1,1,1室1厅,SOUTH,中楼层/共37层,MIDDLE,37,REFINED,靠近产业园，通勤方便,2025-11-29,SYNTHETIC_CSV_V1
SYN-SALE-002454,SALE,上海市杨浦区2室2厅北向精装房,上海市,杨浦区,上大阳光乾泽园,滨河路59号,376.97,69951.28,,53.89,2,2,2室2厅,NORTH,低楼层/共8层,LOW,8,REFINED,近地铁，周边有商场和学校,2024-03-08,SYNTHETIC_CSV_V1
SYN-SALE-002455,SALE,上海市徐汇区4室3厅西向简装房,上海市,徐汇区,万科五玠坊,友谊路3号,1581.13,139613.86,,113.25,4,3,4室3厅,WEST,高楼层/共30层,HIGH,30,SIMPLE,周边教育资源丰富,2024-06-22,SYNTHETIC_CSV_V1
SYN-SALE-002456,SALE,上海市浦东新区3室2厅东向简装房,上海市,浦东新区,静安府,长安街28号,1471.44,108915.04,,135.10,3,2,3室2厅,EAST,低楼层/共31层,LOW,31,SIMPLE,社区环境安静，附近有公园,2026-07-29,SYNTHETIC_CSV_V1
SYN-SALE-002457,SALE,上海市普陀区2室2厅南向毛坯房,上海市,普陀区,金地未未来,朝阳街192号,675.31,75937.29,,88.93,2,2,2室2厅,SOUTH,中楼层/共8层,MIDDLE,8,ROUGH,近地铁，周边有商场和学校,2026-06-21,SYNTHETIC_CSV_V1
SYN-SALE-002458,SALE,上海市黄浦区3室2厅北向简装房,上海市,黄浦区,万科五玠坊,,826.86,86491.11,,95.60,3,2,3室2厅,NORTH,中楼层/共8层,MIDDLE,8,SIMPLE,临近商圈，购物便利,2024-01-11,SYNTHETIC_CSV_V1
SYN-SALE-002459,SALE,上海市长宁区1室1厅东南向简装房,上海市,长宁区,上大阳光乾泽园,建设路196号,358.85,69050.05,,51.97,1,1,1室1厅,SOUTHEAST,中楼层/共19层,MIDDLE,19,SIMPLE,地铁口步行可达，交通便捷,2024-10-17,SYNTHETIC_CSV_V1
SYN-SALE-002460,SALE,上海市徐汇区2室2厅多面采光简装房,上海市,徐汇区,永新城,友谊路66号,1235.33,133665.11,,92.42,2,2,2室2厅,MULTIPLE,低楼层/共31层,LOW,31,SIMPLE,社区环境安静，附近有公园,2026-07-01,SYNTHETIC_CSV_V1
SYN-SALE-002461,SALE,上海市宝山区3室2厅多面采光精装房,上海市,宝山区,徐汇苑,和平路59号,810.86,59499.48,,136.28,3,2,3室2厅,MULTIPLE,低楼层/共20层,LOW,20,REFINED,靠近医院，生活便利,2025-10-16,SYNTHETIC_CSV_V1
SYN-SALE-002462,SALE,上海市静安区2室2厅东向精装房,上海市,静安区,大宁金茂府,学府路130号,1041.09,129232.06,,80.56,2,2,2室2厅,EAST,中楼层/共36层,MIDDLE,36,REFINED,近地铁，周边有商场和学校,2024-02-05,SYNTHETIC_CSV_V1
SYN-SALE-002463,SALE,上海市杨浦区3室2厅南向精装房,上海市,杨浦区,翠湖天地,长安街96号,982.52,73547.19,,133.59,3,2,3室2厅,SOUTH,中楼层/共30层,MIDDLE,30,REFINED,临近商圈，购物便利,2026-02-19,SYNTHETIC_CSV_V1
SYN-SALE-002464,SALE,上海市长宁区1室1厅朝向未知豪装房,上海市,长宁区,世茂滨江花园,科苑路11号,459.04,101918.7,,45.04,1,1,1室1厅,UNKNOWN,高楼层/共37层,HIGH,37,LUXURY,公交线路较多，生活配套完善,2024-05-26,SYNTHETIC_CSV_V1
SYN-SALE-002465,SALE,上海市黄浦区3室2厅南向精装房,上海市,黄浦区,保利西岸,友谊路51号,522.37,68569.94,,76.18,3,2,3室2厅,SOUTH,低楼层/共21层,LOW,21,REFINED,近地铁，周边有商场和学校,2025-02-23,SYNTHETIC_CSV_V1
SYN-SALE-002466,SALE,上海市静安区2室2厅东南向简装房,上海市,静安区,瑞虹新城,中山路11号,1153.38,136317.31,,84.61,2,2,2室2厅,SOUTHEAST,中楼层/共23层,MIDDLE,23,SIMPLE,临近商圈，购物便利,2025-10-19,SYNTHETIC_CSV_V1
SYN-SALE-002467,SALE,上海市徐汇区2室2厅南向简装房,上海市,徐汇区,金地未未来,开发区大道157号,830.53,110149.43,,75.40,2,2,2室2厅,SOUTH,高楼层/共12层,HIGH,12,SIMPLE,周边教育资源丰富,2025-12-31,SYNTHETIC_CSV_V1
SYN-SALE-002468,SALE,上海市长宁区2室2厅东南向精装房,上海市,长宁区,财富海景花园,科技大道69号,712.3,135314.95,,52.64,2,2,2室2厅,SOUTHEAST,中楼层/共15层,MIDDLE,15,REFINED,社区环境安静，附近有公园,2025-07-30,SYNTHETIC_CSV_V1
SYN-SALE-002469,SALE,上海市徐汇区3室2厅东南向精装房,上海市,徐汇区,金地未未来,友谊路78号,1102.03,92591.96,,119.02,3,2,3室2厅,SOUTHEAST,高楼层/共24层,HIGH,24,REFINED,临近商圈，购物便利,2024-08-21,SYNTHETIC_CSV_V1
SYN-SALE-002470,SALE,上海市杨浦区2室2厅多面采光精装房,上海市,杨浦区,经纬城市绿洲,长安街166号,673.66,74768.37,,90.10,2,2,2室2厅,MULTIPLE,高楼层/共25层,HIGH,25,REFINED,地铁口步行可达，交通便捷,2024-08-28,SYNTHETIC_CSV_V1
SYN-SALE-002471,SALE,上海市嘉定区1室1厅南向简装房,上海市,嘉定区,浦江华侨城,友谊路117号,216.98,41960.64,,51.71,1,1,1室1厅,SOUTH,低楼层/共23层,LOW,23,SIMPLE,社区环境安静，附近有公园,2024-12-09,SYNTHETIC_CSV_V1
SYN-SALE-002472,SALE,上海市普陀区3室2厅西南向豪装房,上海市,普陀区,经纬城市绿洲,工业大道85号,950.11,73651.94,,129.00,3,2,3室2厅,SOUTHWEST,高楼层/共42层,HIGH,42,LUXURY,公园环绕，环境优美,2026-08-02,SYNTHETIC_CSV_V1
SYN-SALE-002473,SALE,上海市静安区3室1厅北向简装房,上海市,静安区,盛大金磐,学府路193号,936.81,112421.25,,83.33,3,1,3室1厅,NORTH,低楼层/共45层,LOW,45,SIMPLE,靠近产业园，通勤方便,2026-06-15,SYNTHETIC_CSV_V1
SYN-SALE-002474,SALE,上海市徐汇区5室3厅东南向简装房,上海市,徐汇区,静安豪景苑,,2351.94,126434.81,,186.02,5,3,5室3厅,SOUTHEAST,低楼层/共7层,LOW,7,SIMPLE,小区绿化好，安静宜居,2024-05-25,SYNTHETIC_CSV_V1
SYN-SALE-002475,SALE,上海市浦东新区2室2厅东南向精装房,上海市,浦东新区,陆家嘴壹号院,,556.55,90100.03,,61.77,2,2,2室2厅,SOUTHEAST,低楼层/共28层,LOW,28,REFINED,社区环境安静，附近有公园,2026-01-23,SYNTHETIC_CSV_V1
SYN-SALE-002476,SALE,上海市杨浦区3室2厅东南向其他装修房,上海市,杨浦区,万科五玠坊,开发区大道111号,921.42,83986.56,,109.71,3,2,3室2厅,SOUTHEAST,中楼层/共38层,MIDDLE,38,OTHER,公园环绕，环境优美,2026-08-02,SYNTHETIC_CSV_V1
SYN-SALE-002477,SALE,上海市浦东新区4室3厅多面采光毛坯房,上海市,浦东新区,金地未未来,,1653.49,90118.13,,183.48,4,3,4室3厅,MULTIPLE,高楼层/共7层,HIGH,7,ROUGH,靠近医院，生活便利,2024-09-25,SYNTHETIC_CSV_V1
SYN-SALE-002478,SALE,上海市黄浦区2室2厅南向简装房,上海市,黄浦区,同济城市阳光,创新路29号,1008.25,117115.69,,86.09,2,2,2室2厅,SOUTH,中楼层/共25层,MIDDLE,25,SIMPLE,靠近产业园，通勤方便,2026-07-09,SYNTHETIC_CSV_V1
SYN-SALE-002479,SALE,上海市普陀区3室2厅多面采光精装房,上海市,普陀区,盛大金磐,,839.55,87081.52,,96.41,3,2,3室2厅,MULTIPLE,中楼层/共40层,MIDDLE,40,REFINED,社区环境安静，附近有公园,2025-04-09,SYNTHETIC_CSV_V1
SYN-SALE-002480,SALE,上海市黄浦区4室3厅东向精装房,上海市,黄浦区,万科五玠坊,科技大道128号,2055.88,123930.23,,165.89,4,3,4室3厅,EAST,中楼层/共31层,MIDDLE,31,REFINED,靠近医院，生活便利,2026-05-23,SYNTHETIC_CSV_V1
SYN-SALE-002481,SALE,上海市静安区3室1厅东北向毛坯房,上海市,静安区,东方曼哈顿,创新路128号,742.29,59174.51,,125.44,3,1,3室1厅,NORTHEAST,中楼层/共43层,MIDDLE,43,ROUGH,靠近产业园，通勤方便,2024-07-10,SYNTHETIC_CSV_V1
SYN-SALE-002482,SALE,上海市徐汇区1室1厅朝向未知精装房,上海市,徐汇区,保利西岸,长安街22号,411.65,73693.0,,55.86,1,1,1室1厅,UNKNOWN,中楼层/共39层,MIDDLE,39,REFINED,地铁口步行可达，交通便捷,2025-09-23,SYNTHETIC_CSV_V1
SYN-SALE-002483,SALE,上海市黄浦区3室1厅西北向精装房,上海市,黄浦区,财富海景花园,解放路13号,959.32,77911.07,,123.13,3,1,3室1厅,NORTHWEST,低楼层/共39层,LOW,39,REFINED,靠近产业园，通勤方便,2025-01-01,SYNTHETIC_CSV_V1
SYN-SALE-002484,SALE,上海市嘉定区2室2厅西向精装房,上海市,嘉定区,云栖花园,花园路85号,399.08,41023.71,,97.28,2,2,2室2厅,WEST,,UNKNOWN,10,REFINED,靠近产业园，通勤方便,2024-03-13,SYNTHETIC_CSV_V1
SYN-SALE-002485,SALE,上海市杨浦区2室2厅南向简装房,上海市,杨浦区,天山怡景苑,建设路138号,389.62,68631.93,,56.77,2,2,2室2厅,SOUTH,低楼层/共15层,LOW,15,SIMPLE,公园环绕，环境优美,2025-10-27,SYNTHETIC_CSV_V1
SYN-SALE-002486,SALE,上海市静安区4室2厅多面采光精装房,上海市,静安区,金地佘山天境,友谊路64号,1756.68,106304.65,,165.25,4,2,4室2厅,MULTIPLE,中楼层/共9层,MIDDLE,9,REFINED,靠近产业园，通勤方便,2026-08-28,SYNTHETIC_CSV_V1
SYN-SALE-002487,SALE,上海市普陀区2室2厅南向精装房,上海市,普陀区,大华锦绣华城,朝阳街1号,269.25,45822.2,,58.76,2,2,2室2厅,SOUTH,中楼层/共22层,MIDDLE,22,REFINED,靠近医院，生活便利,2025-11-05,SYNTHETIC_CSV_V1
SYN-SALE-002488,SALE,上海市黄浦区2室2厅东北向精装房,上海市,黄浦区,森兰名佳,,778.76,147157.77,,52.92,2,2,2室2厅,NORTHEAST,中楼层/共32层,MIDDLE,32,REFINED,公交线路较多，生活配套完善,2025-07-30,SYNTHETIC_CSV_V1
SYN-SALE-002489,SALE,上海市嘉定区3室2厅西向简装房,上海市,嘉定区,上大阳光乾泽园,建设路177号,585.81,58798.83,,99.63,3,2,3室2厅,WEST,中楼层/共16层,MIDDLE,16,SIMPLE,小区绿化好，安静宜居,2025-07-04,SYNTHETIC_CSV_V1
SYN-SALE-002490,SALE,上海市黄浦区1室1厅南向毛坯房,上海市,黄浦区,仁恒滨江园,建设路69号,348.37,69452.29,,50.16,1,1,1室1厅,SOUTH,中楼层/共20层,MIDDLE,20,ROUGH,公园环绕，环境优美,2025-07-10,SYNTHETIC_CSV_V1
SYN-SALE-002491,SALE,上海市闵行区3室2厅南向豪装房,上海市,闵行区,上海康城,长安街181号,769.71,75811.26,,101.53,3,2,3室2厅,SOUTH,高楼层/共41层,HIGH,41,LUXURY,临近商圈，购物便利,2026-06-26,SYNTHETIC_CSV_V1
SYN-SALE-002492,SALE,上海市杨浦区3室2厅南向豪装房,上海市,杨浦区,徐汇苑,朝阳街54号,1540.85,129298.52,,119.17,3,2,3室2厅,SOUTH,中楼层/共26层,MIDDLE,26,LUXURY,公交线路较多，生活配套完善,2025-02-22,SYNTHETIC_CSV_V1
SYN-SALE-002493,SALE,上海市静安区3室2厅西南向精装房,上海市,静安区,万科五玠坊,滨河路113号,1030.59,85327.56,,120.78,3,2,3室2厅,SOUTHWEST,高楼层/共14层,HIGH,14,REFINED,公交线路较多，生活配套完善,2024-10-10,SYNTHETIC_CSV_V1
SYN-SALE-002494,SALE,上海市普陀区2室2厅东向豪装房,上海市,普陀区,仁恒滨江园,建设路149号,700.61,103335.06,,67.80,2,2,2室2厅,EAST,中楼层/共23层,MIDDLE,23,LUXURY,靠近产业园，通勤方便,2024-10-13,SYNTHETIC_CSV_V1
SYN-SALE-002495,SALE,上海市浦东新区3室2厅朝向未知精装房,上海市,浦东新区,大宁金茂府,文化路70号,1086.84,88124.15,,123.33,3,2,3室2厅,UNKNOWN,高楼层/共41层,HIGH,41,REFINED,社区环境安静，附近有公园,2024-01-15,SYNTHETIC_CSV_V1
SYN-SALE-002496,SALE,上海市闵行区1室1厅朝向未知毛坯房,上海市,闵行区,大宁金茂府,环城路30号,311.2,48662.69,,63.95,1,1,1室1厅,UNKNOWN,中楼层/共14层,MIDDLE,14,ROUGH,公交线路较多，生活配套完善,2026-06-19,SYNTHETIC_CSV_V1
SYN-SALE-002497,SALE,上海市普陀区3室2厅东向其他装修房,上海市,普陀区,陆家嘴壹号院,科技大道108号,744.15,58511.49,,127.18,3,2,3室2厅,EAST,中楼层/共29层,MIDDLE,29,OTHER,靠近产业园，通勤方便,2025-06-24,SYNTHETIC_CSV_V1
SYN-SALE-002498,SALE,上海市长宁区2室2厅多面采光简装房,上海市,长宁区,静安豪景苑,滨河路57号,683.21,69136.57,,98.82,2,2,2室2厅,MULTIPLE,中楼层/共14层,MIDDLE,14,SIMPLE,社区环境安静，附近有公园,2026-03-21,SYNTHETIC_CSV_V1
SYN-SALE-002499,SALE,上海市长宁区5室3厅西南向精装房,上海市,长宁区,云栖花园,解放路189号,1744.18,68850.27,,253.33,5,3,5室3厅,SOUTHWEST,中楼层/共13层,MIDDLE,13,REFINED,小区绿化好，安静宜居,2024-11-13,SYNTHETIC_CSV_V1
SYN-SALE-002500,SALE,上海市宝山区4室2厅多面采光精装房,上海市,宝山区,绿地海珀黄浦,花园路82号,770.8,43713.43,,176.33,4,2,4室2厅,MULTIPLE,中楼层/共25层,MIDDLE,25,REFINED,近地铁，周边有商场和学校,2025-06-27,SYNTHETIC_CSV_V1
SYN-RENT-000001,RENT,广州市黄埔区2室2厅东南向精装房,广州市,黄埔区,金碧花园,学府路110号,,,3919.48,81.68,2,2,2室2厅,SOUTHEAST,高楼层/共18层,HIGH,18,REFINED,社区环境安静，附近有公园,2025-09-07,SYNTHETIC_CSV_V1
SYN-RENT-000002,RENT,广州市海珠区2室2厅多面采光精装房,广州市,海珠区,春江花园,解放路97号,,,3290.01,68.50,2,2,2室2厅,MULTIPLE,高楼层/共40层,HIGH,40,REFINED,周边教育资源丰富,2024-07-19,SYNTHETIC_CSV_V1
SYN-RENT-000003,RENT,广州市白云区5室3厅东向简装房,广州市,白云区,华南碧桂园,,,,6142.32,158.07,5,3,5室3厅,EAST,低楼层/共13层,LOW,13,SIMPLE,小区绿化好，安静宜居,2025-11-22,SYNTHETIC_CSV_V1
SYN-RENT-000004,RENT,广州市荔湾区4室2厅东北向未知装修房,广州市,荔湾区,骏景花园,和平路5号,,,4571.18,128.49,4,2,4室2厅,NORTHEAST,中楼层/共19层,MIDDLE,19,UNKNOWN,地铁口步行可达，交通便捷,2025-08-19,SYNTHETIC_CSV_V1
SYN-RENT-000005,RENT,广州市黄埔区3室1厅南向豪装房,广州市,黄埔区,富力桃园,中山路179号,,,5930.31,122.90,3,1,3室1厅,SOUTH,低楼层/共32层,LOW,32,LUXURY,靠近产业园，通勤方便,2026-07-04,SYNTHETIC_CSV_V1
SYN-RENT-000006,RENT,广州市天河区3室2厅东向简装房,广州市,天河区,祈福新村,滨河路109号,,,7955.77,106.66,3,2,3室2厅,EAST,中楼层/共18层,MIDDLE,18,SIMPLE,小区绿化好，安静宜居,2024-04-03,SYNTHETIC_CSV_V1
SYN-RENT-000007,RENT,广州市天河区3室2厅东向精装房,广州市,天河区,云栖花园,工业大道84号,,,9660.23,131.74,3,2,3室2厅,EAST,中楼层/共25层,MIDDLE,25,REFINED,公园环绕，环境优美,2025-11-01,SYNTHETIC_CSV_V1
SYN-RENT-000008,RENT,广州市荔湾区3室1厅南向简装房,广州市,荔湾区,隽峰苑,新城路134号,,,4875.56,116.23,3,1,3室1厅,SOUTH,低楼层/共34层,LOW,34,SIMPLE,近地铁，周边有商场和学校,2025-09-03,SYNTHETIC_CSV_V1
SYN-RENT-000009,RENT,广州市越秀区1室1厅南向简装房,广州市,越秀区,中海名都,文化路198号,,,3734.88,49.27,1,1,1室1厅,SOUTH,中楼层/共23层,MIDDLE,23,SIMPLE,公园环绕，环境优美,2024-06-05,SYNTHETIC_CSV_V1
SYN-RENT-000010,RENT,广州市黄埔区4室3厅东南向豪装房,广州市,黄埔区,华南碧桂园,和平路6号,,,8025.84,147.19,4,3,4室3厅,SOUTHEAST,中楼层/共28层,MIDDLE,28,LUXURY,公交线路较多，生活配套完善,2024-06-12,SYNTHETIC_CSV_V1
SYN-RENT-000011,RENT,广州市越秀区5室3厅南向精装房,广州市,越秀区,金地天河公馆,友谊路102号,,,13257.34,195.65,5,3,5室3厅,SOUTH,中楼层/共23层,MIDDLE,23,REFINED,临近商圈，购物便利,2024-12-29,SYNTHETIC_CSV_V1
SYN-RENT-000012,RENT,广州市白云区3室2厅南向简装房,广州市,白云区,隽峰苑,工业大道118号,,,3804.83,99.22,3,2,3室2厅,SOUTH,中楼层/共17层,MIDDLE,17,SIMPLE,周边教育资源丰富,2024-02-10,SYNTHETIC_CSV_V1
SYN-RENT-000013,RENT,广州市番禺区3室2厅东南向简装房,广州市,番禺区,华景新城,长安街3号,,,3759.13,87.09,3,2,3室2厅,SOUTHEAST,,UNKNOWN,33,SIMPLE,近地铁，周边有商场和学校,2026-04-09,SYNTHETIC_CSV_V1
